-19.548 0.0840277772169	 0.0273681	0.0269869	0.00665929	0.00376931	0.00375326	0.00512661	0.00522233	0.00507999
-19.547 0.0842700824363	   0.0274671	0.0270838	0.00667119	0.0037744	0.00375832	0.00513468	0.00523063	0.00508795
-19.546 0.0845135586011	 0.0275666	0.0271813	0.00668311	0.00377949	0.0037634	0.00514277	0.00523895	0.00509594
-19.545 0.0847582137355	 0.0276667	0.0272792	0.00669507	0.0037846	0.00376848	0.00515088	0.0052473	0.00510394
-19.544 0.0850040559343	 0.0277673	0.0273777	0.00670707	0.00378972	0.00377357	0.005159	0.00525566	0.00511196
-19.543 0.0852510933642	 0.0278685	0.0274768	0.00671909	0.00379485	0.00377868	0.00516715	0.00526404	0.00512
-19.542 0.0854993342644	     0.0279702	0.0275764	0.00673115	0.00379999	0.00378379	0.00517531	0.00527244	0.00512806
-19.541 0.085748786947	      0.0280724	0.0276765	0.00674323	0.00380514	0.00378892	0.0051835	0.00528086	0.00513614
-19.54 0.0859994597984	 0.0281752	0.0277772	0.00675536	0.0038103	0.00379405	0.0051917	0.00528931	0.00514424
-19.539 0.0862513612798	    0.0282786	0.0278784	0.00676751	0.00381547	0.0037992	0.00519992	0.00529777	0.00515236
-19.538 0.0865044999277	  0.0283826	0.0279802	0.0067797	0.00382065	0.00380436	0.00520816	0.00530625	0.00516049
-19.537 0.0867588843555	 0.0284871	0.0280825	0.00679192	0.00382585	0.00380952	0.00521643	0.00531475	0.00516865
-19.536 0.0870145232535	 0.0285923	0.0281854	0.00680417	0.00383105	0.0038147	0.00522471	0.00532328	0.00517682
-19.535 0.0872714253903	 0.028698	0.0282889	0.00681646	0.00383626	0.00381989	0.00523301	0.00533182	0.00518502
-19.534 0.0875295996135	 0.0288042	0.0283929	0.00682878	0.00384149	0.00382509	0.00524133	0.00534039	0.00519323
-19.533 0.0877890548506	 0.0289111	0.0284975	0.00684113	0.00384672	0.00383029	0.00524967	0.00534897	0.00520147
-19.532 0.0880498001095	  0.0290186	0.0286027	0.00685351	0.00385197	0.00383551	0.00525803	0.00535758	0.00520972
-19.531 0.0883118444802	 0.0291267	0.0287085	0.00686593	0.00385722	0.00384074	0.00526641	0.0053662	0.00521799
-19.53 0.0885751971347	 0.0292353	0.0288148	0.00687839	0.00386249	0.00384599	0.00527481	0.00537485	0.00522628
-19.529 0.0888398673289	  0.0293446	0.0289218	0.00689088	0.00386777	0.00385124	0.00528323	0.00538352	0.0052346
-19.528 0.0891058644027	      0.0294545	0.0290293	0.0069034	0.00387306	0.0038565	0.00529168	0.00539221	0.00524293
-19.527 0.0893731977815	   0.029565	0.0291375	0.00691595	0.00387836	0.00386177	0.00530014	0.00540092	0.00525128
-19.526 0.0896418769768	 0.0296762	0.0292462	0.00692854	0.00388367	0.00386706	0.00530862	0.00540965	0.00525965
-19.525 0.0899119115874	  0.0297879	0.0293556	0.00694117	0.00388899	0.00387235	0.00531712	0.0054184	0.00526804
-19.524 0.0901833113001	 0.0299003	0.0294656	0.00695383	0.00389432	0.00387766	0.00532564	0.00542718	0.00527645
-19.523 0.0904560858911	   0.0300134	0.0295762	0.00696652	0.00389966	0.00388298	0.00533419	0.00543597	0.00528489
-19.522 0.0907302452265	     0.0301271	0.0296874	0.00697925	0.00390502	0.0038883	0.00534275	0.00544479	0.00529334
-19.521 0.0910057992637	         0.0302414	0.0297993	0.00699201	0.00391038	0.00389364	0.00535133	0.00545363	0.00530181
-19.52 0.0912827580524	 0.0303564	0.0299117	0.00700481	0.00391576	0.00389899	0.00535994	0.00546249	0.0053103
-19.519 0.0915611317353	 0.030472	0.0300249	0.00701764	0.00392114	0.00390435	0.00536857	0.00547137	0.00531882
-19.518 0.0918409305495	  0.0305883	0.0301386	0.00703051	0.00392654	0.00390972	0.00537721	0.00548027	0.00532735
-19.517 0.0921221648274	  0.0307053	0.030253	0.00704342	0.00393195	0.00391511	0.00538588	0.0054892	0.00533591
-19.516 0.0924048449979	                       0.0308229	0.0303681	0.00705636	0.00393737	0.0039205	0.00539457	0.00549815	0.00534448
-19.515 0.0926889815873	 0.0309412	0.0304838	0.00706933	0.0039428	0.00392591	0.00540328	0.00550711	0.00535308
-19.514 0.0929745852208	            0.0310602	0.0306002	0.00708234	0.00394825	0.00393132	0.00541201	0.00551611	0.00536169
-19.513 0.093261666623	 0.0311799	0.0307173	0.00709539	0.0039537	0.00393675	0.00542076	0.00552512	0.00537033
-19.512 0.0935502366197	  0.0313003	0.030835	0.00710848	0.00395917	0.00394219	0.00542953	0.00553415	0.00537899
-19.511 0.0938403061385	 0.0314213	0.0309534	0.0071216	0.00396465	0.00394764	0.00543833	0.00554321	0.00538767
-19.51 0.0941318862104	    0.0315431	0.0310725	0.00713475	0.00397013	0.0039531	0.00544714	0.00555229	0.00539637
-19.509 0.0944249879709	    0.0316656	0.0311923	0.00714794	0.00397563	0.00395857	0.00545598	0.00556139	0.00540509
-19.508 0.0947196226608	 0.0317888	0.0313127	0.00716117	0.00398115	0.00396406	0.00546484	0.00557051	0.00541383
-19.507 0.0950158016279	           0.0319127	0.0314339	0.00717444	0.00398667	0.00396955	0.00547372	0.00557966	0.00542259
-19.506 0.0953135363282	  0.0320374	0.0315558	0.00718774	0.0039922	0.00397506	0.00548262	0.00558883	0.00543138
-19.505 0.0956128383269	  0.0321628	0.0316783	0.00720108	0.00399775	0.00398058	0.00549154	0.00559802	0.00544018
-19.504 0.0959137192997	 0.0322889	0.0318016	0.00721446	0.00400331	0.00398611	0.00550049	0.00560723	0.00544901
-19.503 0.0962161910343	 0.0324158	0.0319257	0.00722787	0.00400887	0.00399165	0.00550946	0.00561647	0.00545786
-19.502 0.0965202654315	            0.0325434	0.0320504	0.00724132	0.00401445	0.0039972	0.00551845	0.00562573	0.00546673
-19.501 0.0968259545066	  0.0326717	0.0321759	0.00725481	0.00402005	0.00400277	0.00552746	0.00563501	0.00547562
-19.5 0.0971332703909	 0.0328009	0.0323021	0.00726834	0.00402565	0.00400834	0.00553649	0.00564432	0.00548454
